"Station","Polluant","Typologie","Commune","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max_80","Pred_Max_95","Statut"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,2,2026-01-06 14:00:00,71.32,82.89,89.01,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,3,2026-01-06 15:00:00,72.03,83.41,89.43,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,4,2026-01-06 16:00:00,74.57,85.81,91.76,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,5,2026-01-06 17:00:00,77.08,88.22,94.12,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,6,2026-01-06 18:00:00,76.21,87.28,93.14,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,7,2026-01-06 19:00:00,74.34,85.36,91.19,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,8,2026-01-06 20:00:00,66.03,77.01,82.82,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,9,2026-01-06 21:00:00,58.16,69.12,74.92,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,10,2026-01-06 22:00:00,52.36,63.3,69.09,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,11,2026-01-06 23:00:00,47.03,57.96,63.74,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,12,2026-01-07,41.67,52.59,58.37,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,13,2026-01-07 01:00:00,37.31,48.22,54,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,14,2026-01-07 02:00:00,33.85,44.76,50.53,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,15,2026-01-07 03:00:00,29.78,40.68,46.45,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,16,2026-01-07 04:00:00,30.78,41.68,47.45,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,17,2026-01-07 05:00:00,36.18,47.08,52.85,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,18,2026-01-07 06:00:00,43.47,54.37,60.14,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,19,2026-01-07 07:00:00,49.69,60.59,66.36,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,20,2026-01-07 08:00:00,49.23,60.13,65.9,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,21,2026-01-07 09:00:00,51.36,62.26,68.03,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,22,2026-01-07 10:00:00,51.32,62.22,67.98,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,23,2026-01-07 11:00:00,52.01,62.91,68.67,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,24,2026-01-07 12:00:00,53.72,64.61,70.38,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,25,2026-01-07 13:00:00,52.38,63.28,69.05,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,26,2026-01-07 14:00:00,56.13,67.03,72.79,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,27,2026-01-07 15:00:00,59.28,70.18,75.95,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,28,2026-01-07 16:00:00,63.95,74.85,80.61,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,29,2026-01-07 17:00:00,68.22,79.12,84.89,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,30,2026-01-07 18:00:00,68.83,79.72,85.49,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,31,2026-01-07 19:00:00,68.19,79.08,84.85,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,32,2026-01-07 20:00:00,60.91,71.81,77.57,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,33,2026-01-07 21:00:00,53.91,64.81,70.57,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,34,2026-01-07 22:00:00,48.83,59.72,65.49,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,35,2026-01-07 23:00:00,44.11,55,60.77,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,36,2026-01-08,39.25,50.14,55.91,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,37,2026-01-08 01:00:00,35.31,46.21,51.98,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,38,2026-01-08 02:00:00,32.21,43.1,48.87,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,39,2026-01-08 03:00:00,28.43,39.32,45.09,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,40,2026-01-08 04:00:00,29.68,40.57,46.34,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,41,2026-01-08 05:00:00,35.28,46.18,51.95,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,42,2026-01-08 06:00:00,42.75,53.65,59.42,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,43,2026-01-08 07:00:00,49.11,60.01,65.78,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,44,2026-01-08 08:00:00,48.78,59.68,65.44,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,45,2026-01-08 09:00:00,51.01,61.9,67.67,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,46,2026-01-08 10:00:00,51.05,61.95,67.71,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,47,2026-01-08 11:00:00,51.81,62.71,68.47,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,48,2026-01-08 12:00:00,53.58,64.47,70.24,"Normal"
